word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
guy	v	stultify	v	0.9090909090909092	1-split	5.4	0.0	['guy']	['stu', '##lt', '##ify']	1-split	['▁guy']	['▁', 'st', 'ult', 'ify']	1-split	['guy']	['stu', '##lt', '##ify']	0-split
hold	v	pronounce	v	0.8571428571428571	1-split	5.19	3.66	['hold']	['pro', '##no', '##unce']	0-split	['▁hold']	['▁pronounce']	1-split	['hold']	['pro', '##no', '##unce']	0-split
grind	v	sliver	v	0.8	1-split	3.94	2.99	['grind']	['sl', '##iver']	0-split	['▁grind']	['▁sliver']	1-split	['grind']	['sl', '##iver']	0-split
subsume	v	view	v	0.8	1-split	1.97	5.19	['sub', '##sume']	['view']	1-split	['▁sub', 's', 'ume']	['▁view']	1-split	['sub', '##sume']	['view']	0-split
fiddle	v	tinker	v	1.0	1-split	3.43	3.28	['fiddle']	['tin', '##ker']	0-split	['▁fiddle']	['▁tinker']	1-split	['fiddle']	['tin', '##ker']	0-split
beam	v	incriminate	v	0.8421052631578947	1-split	4.14	2.58	['beam']	['inc', '##rim', '##inate']	1-split	['▁beam']	['▁in', 'cri', 'm', 'inate']	1-split	['beam']	['inc', '##rim', '##inate']	0-split
signal	v	wigwag	v	0.8888888888888888	1-split	4.62	1.07	['signal']	['wig', '##wa', '##g']	1-split	['▁signal']	['▁', 'wig', 'wag']	1-split	['signal']	['wig', '##wa', '##g']	0-split
equip	v	rig	v	0.8888888888888888	1-split	3.5	3.86	['e', '##qui', '##p']	['rig']	0-split	['▁equip']	['▁rig']	1-split	['e', '##qui', '##p']	['rig']	0-split
slouch	v	slump	v	1.0	1-split	2.7	3.36	['sl', '##ou', '##ch']	['slump']	1-split	['▁', 's', 'lou', 'ch']	['▁slump']	1-split	['sl', '##ou', '##ch']	['slump']	0-split
catch	v	propagate	v	0.8	1-split	4.87	3.09	['catch']	['prop', '##aga', '##te']	0-split	['▁catch']	['▁propagate']	1-split	['catch']	['prop', '##aga', '##te']	0-split
sail	v	scud	v	0.9090909090909092	1-split	4.01	2.47	['sail']	['sc', '##ud']	1-split	['▁sail']	['▁', 'scu', 'd']	1-split	['sail']	['sc', '##ud']	0-split
arouse	v	stimulate	v	1.0	1-split	2.9	3.67	['ar', '##ouse']	['stimulate']	1-split	['▁a', 'rouse']	['▁stimulate']	1-split	['ar', '##ouse']	['stimulate']	0-split
canalize	v	supply	v	0.8571428571428571	1-split	0.0	4.81	['canal', '##ize']	['supply']	1-split	['▁canal', 'ize']	['▁supply']	1-split	['canal', '##ize']	['supply']	0-split
beat	v	throb	v	0.8	1-split	5.01	2.68	['beat']	['th', '##ro', '##b']	1-split	['▁beat']	['▁', 'th', 'rob']	1-split	['beat']	['th', '##ro', '##b']	0-split
remit	v	stool	v	0.8181818181818182	1-split	3.09	3.52	['re', '##mit']	['stool']	1-split	['▁', 're', 'mit']	['▁stool']	1-split	['re', '##mit']	['stool']	0-split
cipher	v	miscalculate	v	0.8571428571428571	1-split	3.12	1.68	['cipher']	['mis', '##cal', '##cula', '##te']	2-split	['▁', 'cip', 'her']	['▁mis', 'calculate']	1-split	['cipher']	['mis', '##cal', '##cula', '##te']	0-split
confide	v	reach	v	0.8	1-split	2.9	4.94	['con', '##fide']	['reach']	1-split	['▁', 'conf', 'ide']	['▁reach']	1-split	['con', '##fide']	['reach']	0-split
bother	v	harass	v	0.8	1-split	4.39	3.28	['bother']	['hara', '##ss']	0-split	['▁bother']	['▁harass']	1-split	['bother']	['hara', '##ss']	0-split
deteriorate	v	withdraw	v	0.8	1-split	3.15	4.05	['deter', '##ior', '##ate']	['withdraw']	0-split	['▁deteriorate']	['▁withdraw']	1-split	['deter', '##ior', '##ate']	['withdraw']	0-split
descend	v	plunk	v	0.8	1-split	3.51	2.11	['descend']	['pl', '##unk']	1-split	['▁descend']	['▁p', 'lunk']	1-split	['descend']	['pl', '##unk']	0-split
baffle	v	spoil	v	1.0	1-split	2.72	3.81	['ba', '##ffle']	['spoil']	1-split	['▁', 'b', 'aff', 'le']	['▁spoil']	1-split	['ba', '##ffle']	['spoil']	0-split
double	v	reduplicate	v	1.0	1-split	5.01	1.06	['double']	['red', '##up', '##lica', '##te']	1-split	['▁double']	['▁red', 'up', 'lic', 'ate']	1-split	['double']	['red', '##up', '##lica', '##te']	0-split
age	v	dote	v	0.9230769230769232	1-split	5.32	2.23	['age']	['dot', '##e']	1-split	['▁age']	['▁do', 'te']	1-split	['age']	['dot', '##e']	0-split
cut	v	grapple	v	0.8	1-split	5.24	3.12	['cut']	['gr', '##apple']	0-split	['▁cut']	['▁grapple']	1-split	['cut']	['gr', '##apple']	0-split
strengthen	v	vitalize	v	0.8	1-split	4.04	1.55	['strengthen']	['vital', '##ize']	1-split	['▁strengthen']	['▁vital', 'ize']	1-split	['strengthen']	['vital', '##ize']	0-split
burn	v	cauterize	v	1.0	1-split	4.53	2.04	['burn']	['ca', '##uter', '##ize']	1-split	['▁burn']	['▁ca', 'uter', 'ize']	1-split	['burn']	['ca', '##uter', '##ize']	0-split
denigrate	v	disgrace	v	0.8571428571428571	1-split	2.59	3.73	['den', '##ig', '##rate']	['disgrace']	1-split	['▁de', 'nig', 'rate']	['▁disgrace']	1-split	['den', '##ig', '##rate']	['disgrace']	0-split
hum	v	teem	v	0.8	1-split	3.59	2.07	['hum']	['tee', '##m']	2-split	['▁', 'hum']	['▁tee', 'm']	1-split	['hum']	['tee', '##m']	0-split
inject	v	pop	v	0.8571428571428571	1-split	3.44	4.87	['in', '##ject']	['pop']	0-split	['▁inject']	['▁pop']	1-split	['in', '##ject']	['pop']	0-split
squawk	v	yell	v	0.8	1-split	2.42	3.85	['sq', '##ua', '##wk']	['yell']	1-split	['▁', 's', 'qua', 'wk']	['▁yell']	1-split	['sq', '##ua', '##wk']	['yell']	0-split
endanger	v	queer	v	1.0	1-split	3.23	3.76	['end', '##anger']	['queer']	1-split	['▁endanger']	['▁', 'que', 'er']	1-split	['end', '##anger']	['queer']	0-split
anticipate	v	assume	v	0.8571428571428571	1-split	3.73	4.57	['anti', '##ci', '##pate']	['assume']	0-split	['▁anticipate']	['▁assume']	1-split	['anti', '##ci', '##pate']	['assume']	0-split
bay	v	verbalize	v	0.8888888888888888	1-split	4.73	2.24	['bay']	['verbal', '##ize']	1-split	['▁bay']	['▁verbal', 'ize']	1-split	['bay']	['verbal', '##ize']	0-split
cod	v	hoodwink	v	0.8571428571428571	1-split	3.89	1.96	['cod']	['hood', '##win', '##k']	1-split	['▁cod']	['▁hood', 'win', 'k']	1-split	['cod']	['hood', '##win', '##k']	0-split
boast	v	triumph	v	0.9333333333333332	1-split	3.51	3.96	['bo', '##ast']	['triumph']	0-split	['▁boast']	['▁triumph']	1-split	['bo', '##ast']	['triumph']	0-split
cuddle	v	squeeze	v	0.8888888888888888	1-split	3.4	3.94	['cu', '##ddle']	['squeeze']	1-split	['▁c', 'uddle']	['▁squeeze']	1-split	['cu', '##ddle']	['squeeze']	0-split
burke	v	quench	v	0.8571428571428571	1-split	3.87	2.89	['burke']	['que', '##nch']	2-split	['▁bur', 'ke']	['▁', 'que', 'nch']	1-split	['burke']	['que', '##nch']	0-split
enliven	v	inspire	v	1.0	1-split	2.41	4.0	['en', '##li', '##ven']	['inspire']	1-split	['▁', 'en', 'live', 'n']	['▁inspire']	1-split	['en', '##li', '##ven']	['inspire']	0-split
inoculate	v	insert	v	0.8571428571428571	1-split	2.26	4.01	['in', '##oc', '##ulate']	['insert']	1-split	['▁in', 'oc', 'ulate']	['▁insert']	1-split	['in', '##oc', '##ulate']	['insert']	0-split
lease	v	stipulate	v	0.8333333333333334	1-split	4.17	2.77	['lease']	['st', '##ip', '##ulate']	0-split	['▁lease']	['▁stipulate']	1-split	['lease']	['st', '##ip', '##ulate']	0-split
bespeak	v	render	v	0.8	1-split	1.75	3.78	['be', '##sp', '##eak']	['render']	1-split	['▁be', 's', 'peak']	['▁render']	1-split	['be', '##sp', '##eak']	['render']	0-split
disintegrate	v	dissolve	v	0.8571428571428571	1-split	2.88	3.49	['di', '##sin', '##te', '##grate']	['dissolve']	0-split	['▁disintegrate']	['▁dissolve']	1-split	['di', '##sin', '##te', '##grate']	['dissolve']	0-split
dilapidate	v	weather	v	0.8	1-split	0.0	4.87	['dil', '##ap', '##ida', '##te']	['weather']	1-split	['▁di', 'la', 'pid', 'ate']	['▁weather']	1-split	['dil', '##ap', '##ida', '##te']	['weather']	0-split
debar	v	veto	v	0.9523809523809524	1-split	1.96	3.65	['de', '##bar']	['veto']	1-split	['▁de', 'bar']	['▁veto']	1-split	['de', '##bar']	['veto']	0-split
frazzle	v	kill	v	0.8	1-split	1.58	5.09	['fra', '##zzle']	['kill']	1-split	['▁', 'fra', 'zzle']	['▁kill']	1-split	['fra', '##zzle']	['kill']	0-split
signal	v	signalise	v	1.0	1-split	4.62	0.0	['signal']	['signal', '##ise']	1-split	['▁signal']	['▁signal', 'ise']	1-split	['signal']	['signal', '##ise']	0-split
format	v	rubricate	v	0.8	1-split	4.47	0.0	['format']	['rub', '##rica', '##te']	1-split	['▁format']	['▁rub', 'ric', 'ate']	1-split	['format']	['rub', '##rica', '##te']	1-split
repress	v	still	v	0.8571428571428571	1-split	2.82	5.92	['rep', '##ress']	['still']	1-split	['▁', 're', 'press']	['▁still']	1-split	['rep', '##ress']	['still']	0-split
frame	v	ventilate	v	0.8421052631578947	1-split	4.58	2.29	['frame']	['vent', '##ila', '##te']	1-split	['▁frame']	['▁vent', 'il', 'ate']	1-split	['frame']	['vent', '##ila', '##te']	0-split
consummate	v	do	v	0.8	1-split	3.04	6.35	['con', '##sum', '##mate']	['do']	0-split	['▁consummate']	['▁do']	1-split	['con', '##sum', '##mate']	['do']	0-split
brandish	v	expose	v	0.8	1-split	2.2	3.98	['brand', '##ish']	['expose']	1-split	['▁brand', 'ish']	['▁expose']	1-split	['brand', '##ish']	['expose']	0-split
disentangle	v	straighten	v	0.8888888888888888	1-split	2.27	3.27	['di', '##sen', '##tangle']	['straighten']	1-split	['▁dis', 'ent', 'angle']	['▁straighten']	1-split	['di', '##sen', '##tangle']	['straighten']	0-split
intone	v	tone	v	1.0	1-split	1.67	4.49	['into', '##ne']	['tone']	1-split	['▁into', 'ne']	['▁tone']	1-split	['into', '##ne']	['tone']	0-split
contribute	v	impart	v	1.0	1-split	4.34	3.09	['contribute']	['imp', '##art']	0-split	['▁contribute']	['▁impart']	1-split	['contribute']	['imp', '##art']	0-split
commend	v	commit	v	0.8571428571428571	1-split	3.25	4.33	['com', '##men', '##d']	['commit']	0-split	['▁commend']	['▁commit']	1-split	['com', '##men', '##d']	['commit']	0-split
choke	v	repress	v	0.8	1-split	3.72	2.82	['choke']	['rep', '##ress']	1-split	['▁choke']	['▁', 're', 'press']	1-split	['choke']	['rep', '##ress']	0-split
impress	v	ingrain	v	1.0	1-split	3.93	1.82	['impress']	['ing', '##rain']	1-split	['▁impress']	['▁', 'ing', 'rain']	1-split	['impress']	['ing', '##rain']	0-split
compensate	v	reimburse	v	0.8888888888888888	1-split	3.78	3.06	['compensate']	['rei', '##mb', '##urse']	0-split	['▁compensate']	['▁reimburse']	1-split	['compensate']	['rei', '##mb', '##urse']	0-split
invest	v	underspend	v	0.8	1-split	4.32	1.29	['invest']	['under', '##sp', '##end']	1-split	['▁invest']	['▁under', 'spend']	1-split	['invest']	['under', '##sp', '##end']	0-split
isolate	v	sequester	v	1.0	1-split	3.6	2.54	['isolate']	['se', '##quest', '##er']	1-split	['▁isolate']	['▁', 'se', 'quest', 'er']	1-split	['isolate']	['se', '##quest', '##er']	0-split
give	v	sneer	v	0.8888888888888888	1-split	5.71	2.7	['give']	['s', '##neer']	0-split	['▁give']	['▁sneer']	1-split	['give']	['s', '##neer']	0-split
expand	v	specialize	v	0.9333333333333332	1-split	4.35	3.28	['expand']	['special', '##ize']	0-split	['▁expand']	['▁specialize']	1-split	['expand']	['special', '##ize']	0-split
litigate	v	stool	v	0.8181818181818182	1-split	2.43	3.52	['lit', '##igate']	['stool']	1-split	['▁lit', 'i', 'gate']	['▁stool']	1-split	['lit', '##igate']	['stool']	0-split
beam	v	punctuate	v	0.8888888888888888	1-split	4.14	2.34	['beam']	['pun', '##ct', '##uate']	1-split	['▁beam']	['▁', 'pun', 'ctu', 'ate']	1-split	['beam']	['pun', '##ct', '##uate']	0-split
chatter	v	spout	v	0.8	1-split	3.38	3.11	['chatter']	['sp', '##out']	1-split	['▁chatter']	['▁', 'sp', 'out']	1-split	['chatter']	['sp', '##out']	0-split
interlace	v	wound	v	0.8888888888888888	1-split	2.04	4.24	['inter', '##lace']	['wound']	1-split	['▁inter', 'lac', 'e']	['▁wound']	1-split	['inter', '##lace']	['wound']	0-split
outstrip	v	shell	v	0.8	1-split	2.31	4.39	['outs', '##trip']	['shell']	1-split	['▁out', 's', 'trip']	['▁shell']	1-split	['outs', '##trip']	['shell']	0-split
fuse	v	meld	v	1.0	1-split	3.62	2.72	['fuse']	['mel', '##d']	2-split	['▁', 'fuse']	['▁me', 'ld']	1-split	['fuse']	['mel', '##d']	0-split
proliferate	v	rise	v	0.8	1-split	2.69	4.81	['pro', '##life', '##rate']	['rise']	1-split	['▁pro', 'life', 'rate']	['▁rise']	1-split	['pro', '##life', '##rate']	['rise']	0-split
falsify	v	turn	v	0.8	1-split	2.55	5.32	['fa', '##ls', '##ify']	['turn']	1-split	['▁', 'fal', 's', 'ify']	['▁turn']	1-split	['fa', '##ls', '##ify']	['turn']	0-split
dunk	v	eagle	v	0.8	1-split	3.54	4.13	['dun', '##k']	['eagle']	0-split	['▁dunk']	['▁eagle']	1-split	['dun', '##k']	['eagle']	0-split
catalogue	v	compile	v	0.8888888888888888	1-split	3.91	3.38	['catalogue']	['com', '##pile']	0-split	['▁catalogue']	['▁compile']	1-split	['catalogue']	['com', '##pile']	0-split
aim	v	symbolise	v	0.8888888888888888	1-split	4.51	2.49	['aim']	['symbol', '##ise']	1-split	['▁aim']	['▁symbol', 'ise']	1-split	['aim']	['symbol', '##ise']	0-split
allow	v	furlough	v	0.8888888888888888	1-split	5.01	2.75	['allow']	['fur', '##lou', '##gh']	1-split	['▁allow']	['▁fur', 'lough']	1-split	['allow']	['fur', '##lou', '##gh']	0-split
seize	v	usurp	v	1.0	1-split	3.8	2.7	['seize']	['us', '##ur', '##p']	0-split	['▁seize']	['▁usurp']	1-split	['seize']	['us', '##ur', '##p']	0-split
lie	v	overdraw	v	0.8333333333333334	1-split	4.84	1.62	['lie']	['over', '##dra', '##w']	1-split	['▁lie']	['▁over', 'draw']	1-split	['lie']	['over', '##dra', '##w']	0-split
piddle	v	place	v	0.8	1-split	1.78	5.71	['pi', '##ddle']	['place']	1-split	['▁p', 'iddle']	['▁place']	1-split	['pi', '##ddle']	['place']	0-split
modulate	v	utter	v	0.8888888888888888	1-split	2.74	3.85	['mod', '##ulate']	['utter']	2-split	['▁', 'modulat', 'e']	['▁', 'utter']	1-split	['mod', '##ulate']	['utter']	0-split
dogmatize	v	express	v	0.8888888888888888	1-split	0.0	4.68	['dog', '##mat', '##ize']	['express']	1-split	['▁dog', 'mat', 'ize']	['▁express']	1-split	['dog', '##mat', '##ize']	['express']	0-split
defy	v	withstand	v	1.0	1-split	3.42	3.65	['def', '##y']	['withstand']	0-split	['▁defy']	['▁withstand']	1-split	['def', '##y']	['withstand']	0-split
rewrite	v	style	v	0.8	1-split	3.47	5.11	['re', '##write']	['style']	0-split	['▁rewrite']	['▁style']	1-split	['re', '##write']	['style']	0-split
nark	v	point	v	0.8	1-split	1.65	5.54	['na', '##rk']	['point']	1-split	['▁', 'nar', 'k']	['▁point']	1-split	['na', '##rk']	['point']	0-split
remand	v	request	v	0.8235294117647058	1-split	2.91	4.76	['re', '##man', '##d']	['request']	1-split	['▁', 'rem', 'and']	['▁request']	1-split	['re', '##man', '##d']	['request']	0-split
deflate	v	fell	v	0.8571428571428571	1-split	2.61	4.85	['def', '##late']	['fell']	1-split	['▁def', 'late']	['▁fell']	1-split	['def', '##late']	['fell']	0-split
characterise	v	distinguish	v	0.8571428571428571	1-split	2.64	3.87	['character', '##ise']	['distinguish']	1-split	['▁character', 'ise']	['▁distinguish']	1-split	['character', '##ise']	['distinguish']	0-split
denote	v	pervert	v	0.8	1-split	3.29	3.32	['denote']	['per', '##vert']	1-split	['▁denote']	['▁per', 'vert']	1-split	['denote']	['per', '##vert']	0-split
govern	v	regularize	v	1.0	1-split	3.67	1.81	['govern']	['regular', '##ize']	1-split	['▁govern']	['▁regular', 'ize']	1-split	['govern']	['regular', '##ize']	0-split
chant	v	snivel	v	0.8	1-split	3.6	1.4	['chant']	['s', '##ni', '##vel']	2-split	['▁', 'chan', 't']	['▁', 's', 'ni', 'vel']	1-split	['chant']	['s', '##ni', '##vel']	0-split
push	v	repel	v	0.8	1-split	4.82	3.2	['push']	['rep', '##el']	0-split	['▁push']	['▁repel']	1-split	['push']	['rep', '##el']	0-split
canalize	v	head	v	0.8	1-split	0.0	5.51	['canal', '##ize']	['head']	1-split	['▁canal', 'ize']	['▁head']	1-split	['canal', '##ize']	['head']	0-split
advance	v	leapfrog	v	0.9230769230769232	1-split	4.65	2.57	['advance']	['leap', '##fr', '##og']	1-split	['▁advance']	['▁leap', 'fro', 'g']	1-split	['advance']	['leap', '##fr', '##og']	0-split
derail	v	undermine	v	0.9090909090909092	1-split	3.08	3.65	['der', '##ail']	['undermine']	0-split	['▁derail']	['▁undermine']	1-split	['der', '##ail']	['undermine']	0-split
calculate	v	capitalize	v	0.8571428571428571	1-split	3.87	3.34	['calculate']	['capital', '##ize']	0-split	['▁calculate']	['▁capitalize']	1-split	['calculate']	['capital', '##ize']	0-split
barge	v	hasten	v	0.8	1-split	3.5	2.93	['barge']	['haste', '##n']	1-split	['▁barge']	['▁has', 'ten']	1-split	['barge']	['haste', '##n']	0-split
function	v	officiate	v	1.0	1-split	4.78	2.64	['function']	['off', '##icia', '##te']	1-split	['▁function']	['▁of', 'fic', 'iate']	1-split	['function']	['off', '##icia', '##te']	0-split
transpose	v	turn	v	0.8	1-split	2.54	5.32	['trans', '##pose']	['turn']	1-split	['▁trans', 'pose']	['▁turn']	1-split	['trans', '##pose']	['turn']	0-split
begin	v	whine	v	0.8	1-split	4.84	3.28	['begin']	['w', '##hine']	0-split	['▁begin']	['▁whine']	1-split	['begin']	['w', '##hine']	0-split
clear	v	indorse	v	0.8333333333333334	1-split	5.25	1.21	['clear']	['indo', '##rse']	1-split	['▁clear']	['▁in', 'dor', 'se']	1-split	['clear']	['indo', '##rse']	0-split
bare	v	circularize	v	0.9230769230769232	1-split	4.18	1.32	['bare']	['circular', '##ize']	1-split	['▁bare']	['▁circular', 'ize']	1-split	['bare']	['circular', '##ize']	0-split
dimple	v	mark	v	0.8	1-split	2.72	5.05	['dim', '##ple']	['mark']	1-split	['▁dim', 'ple']	['▁mark']	1-split	['dim', '##ple']	['mark']	0-split
inform	v	signalize	v	0.8	1-split	4.15	1.03	['inform']	['signal', '##ize']	1-split	['▁inform']	['▁signal', 'ize']	1-split	['inform']	['signal', '##ize']	0-split
blow	v	confide	v	0.8571428571428571	1-split	4.59	2.9	['blow']	['con', '##fide']	1-split	['▁blow']	['▁', 'conf', 'ide']	1-split	['blow']	['con', '##fide']	0-split
mangle	v	murder	v	1.0	1-split	2.39	4.86	['man', '##gle']	['murder']	1-split	['▁man', 'gle']	['▁murder']	1-split	['man', '##gle']	['murder']	0-split
embargo	v	halt	v	0.8	1-split	3.31	3.93	['em', '##bar', '##go']	['halt']	0-split	['▁embargo']	['▁halt']	1-split	['em', '##bar', '##go']	['halt']	0-split
ascend	v	fall	v	0.8333333333333334	1-split	3.24	5.13	['as', '##cend']	['fall']	0-split	['▁ascend']	['▁fall']	1-split	['as', '##cend']	['fall']	0-split
awaken	v	turn	v	0.8	1-split	3.35	5.32	['awake', '##n']	['turn']	0-split	['▁awaken']	['▁turn']	1-split	['awake', '##n']	['turn']	0-split
occupy	v	populate	v	0.8	1-split	3.93	2.87	['occupy']	['pop', '##ulate']	1-split	['▁occupy']	['▁pop', 'ulate']	1-split	['occupy']	['pop', '##ulate']	0-split
impel	v	make	v	0.8	1-split	2.36	6.08	['imp', '##el']	['make']	1-split	['▁imp', 'el']	['▁make']	1-split	['imp', '##el']	['make']	0-split
speak	v	warble	v	0.8	1-split	5.03	2.08	['speak']	['war', '##ble']	1-split	['▁speak']	['▁war', 'ble']	1-split	['speak']	['war', '##ble']	0-split
mislead	v	present	v	0.8	1-split	3.22	5.18	['mis', '##lea', '##d']	['present']	1-split	['▁mis', 'lead']	['▁present']	1-split	['mis', '##lea', '##d']	['present']	0-split
push	v	sonnet	v	0.8	1-split	4.82	2.96	['push']	['son', '##net']	1-split	['▁push']	['▁son', 'net']	1-split	['push']	['son', '##net']	0-split
demand	v	supplicate	v	0.8333333333333334	1-split	4.84	1.65	['demand']	['su', '##pp', '##lica', '##te']	1-split	['▁demand']	['▁', 's', 'up', 'plica', 'te']	1-split	['demand']	['su', '##pp', '##lica', '##te']	0-split
accommodate	v	naturalize	v	0.8	1-split	4.02	2.03	['accommodate']	['natural', '##ize']	1-split	['▁accommodate']	['▁natural', 'ize']	1-split	['accommodate']	['natural', '##ize']	0-split
deceive	v	snooker	v	0.8571428571428571	1-split	3.38	3.03	['dec', '##ei', '##ve']	['snooker']	1-split	['▁deceive']	['▁', 's', 'nook', 'er']	1-split	['dec', '##ei', '##ve']	['snooker']	0-split
convert	v	keratinize	v	0.8	1-split	4.11	0.0	['convert']	['ke', '##rat', '##ini', '##ze']	1-split	['▁convert']	['▁', 'ker', 'at', 'in', 'ize']	1-split	['convert']	['ke', '##rat', '##ini', '##ze']	1-split
anticipate	v	counter	v	1.0	1-split	3.73	4.56	['anti', '##ci', '##pate']	['counter']	0-split	['▁anticipate']	['▁counter']	1-split	['anti', '##ci', '##pate']	['counter']	0-split
criticize	v	rag	v	0.9090909090909092	1-split	3.63	3.55	['critic', '##ize']	['rag']	1-split	['▁criticize']	['▁', 'rag']	1-split	['critic', '##ize']	['rag']	0-split
flux	v	syncretize	v	0.8571428571428571	1-split	3.57	0.0	['flux']	['sync', '##ret', '##ize']	1-split	['▁flux']	['▁sync', 're', 't', 'ize']	1-split	['flux']	['sync', '##ret', '##ize']	0-split
delineate	v	premise	v	0.8421052631578947	1-split	2.56	3.82	['del', '##ine', '##ate']	['premise']	1-split	['▁de', 'line', 'ate']	['▁premise']	1-split	['del', '##ine', '##ate']	['premise']	0-split
bumble	v	talk	v	0.8888888888888888	1-split	2.97	5.42	['bum', '##ble']	['talk']	1-split	['▁bum', 'ble']	['▁talk']	1-split	['bum', '##ble']	['talk']	0-split
compare	v	equate	v	1.0	1-split	4.45	3.2	['compare']	['e', '##qua', '##te']	0-split	['▁compare']	['▁equate']	1-split	['compare']	['e', '##qua', '##te']	0-split
glow	v	radiate	v	1.0	1-split	3.91	2.96	['glow']	['ra', '##dia', '##te']	0-split	['▁glow']	['▁radiate']	1-split	['glow']	['ra', '##dia', '##te']	0-split
dung	v	fertilize	v	0.8888888888888888	1-split	3.23	2.61	['dung']	['fe', '##rti', '##li', '##ze']	2-split	['▁', 'd', 'ung']	['▁', 'fer', 'til', 'ize']	1-split	['dung']	['fe', '##rti', '##li', '##ze']	0-split
refer	v	sophisticate	v	0.8	1-split	4.45	1.77	['refer']	['so', '##phi', '##stic', '##ate']	1-split	['▁refer']	['▁so', 'ph', 'istic', 'ate']	1-split	['refer']	['so', '##phi', '##stic', '##ate']	0-split
catch	v	visualize	v	0.8	1-split	4.87	3.27	['catch']	['visual', '##ize']	0-split	['▁catch']	['▁visualize']	1-split	['catch']	['visual', '##ize']	0-split
disqualify	v	qualify	v	0.8	1-split	2.94	4.19	['di', '##s', '##qual', '##ify']	['qualify']	1-split	['▁dis', 'qual', 'ify']	['▁qualify']	1-split	['di', '##s', '##qual', '##ify']	['qualify']	0-split
dogmatize	v	level	v	0.8	1-split	0.0	5.41	['dog', '##mat', '##ize']	['level']	1-split	['▁dog', 'mat', 'ize']	['▁level']	1-split	['dog', '##mat', '##ize']	['level']	0-split
assure	v	underwrite	v	0.8	1-split	4.06	2.55	['assure']	['under', '##write']	1-split	['▁assure']	['▁under', 'write']	1-split	['assure']	['under', '##write']	0-split
recite	v	repeat	v	0.8	1-split	3.28	4.49	['rec', '##ite']	['repeat']	0-split	['▁recite']	['▁repeat']	1-split	['rec', '##ite']	['repeat']	0-split
instruct	v	prompt	v	0.8	1-split	3.31	3.86	['ins', '##truct']	['prompt']	1-split	['▁in', 'struct']	['▁prompt']	1-split	['ins', '##truct']	['prompt']	0-split
defy	v	process	v	0.9	1-split	3.42	5.26	['def', '##y']	['process']	0-split	['▁defy']	['▁process']	1-split	['def', '##y']	['process']	0-split
check	v	jibe	v	1.0	1-split	5.31	2.44	['check']	['ji', '##be']	1-split	['▁check']	['▁', 'ji', 'be']	1-split	['check']	['ji', '##be']	0-split
decrease	v	minimise	v	0.8	1-split	4.17	3.17	['decrease']	['mini', '##mise']	0-split	['▁decrease']	['▁minimise']	1-split	['decrease']	['mini', '##mise']	0-split
rhapsodise	v	talk	v	0.8	1-split	0.0	5.42	['r', '##ha', '##ps', '##od', '##ise']	['talk']	1-split	['▁', 'r', 'hap', 's', 'od', 'ise']	['▁talk']	1-split	['r', '##ha', '##ps', '##od', '##ise']	['talk']	0-split
belabour	v	blast	v	0.8333333333333334	1-split	1.3	4.32	['bela', '##bour']	['blast']	1-split	['▁be', 'la', 'bour']	['▁blast']	1-split	['bela', '##bour']	['blast']	0-split
authorize	v	declare	v	0.9090909090909092	1-split	3.38	4.05	['author', '##ize']	['declare']	0-split	['▁authorize']	['▁declare']	1-split	['author', '##ize']	['declare']	0-split
ensnare	v	frame	v	1.0	1-split	2.28	4.58	['en', '##s', '##nare']	['frame']	1-split	['▁', 'ens', 'na', 're']	['▁frame']	1-split	['en', '##s', '##nare']	['frame']	0-split
jinx	v	spell	v	0.8571428571428571	1-split	3.14	4.37	['jin', '##x']	['spell']	1-split	['▁', 'jin', 'x']	['▁spell']	1-split	['jin', '##x']	['spell']	0-split
instruct	v	saddle	v	0.8421052631578947	1-split	3.31	3.73	['ins', '##truct']	['saddle']	1-split	['▁in', 'struct']	['▁saddle']	1-split	['ins', '##truct']	['saddle']	0-split
philander	v	talk	v	0.8888888888888888	1-split	2.23	5.42	['phil', '##ander']	['talk']	1-split	['▁', 'phil', 'ander']	['▁talk']	1-split	['phil', '##ander']	['talk']	0-split
forbid	v	overburden	v	0.8571428571428571	1-split	3.66	2.26	['forbid']	['over', '##bu', '##rden']	1-split	['▁forbid']	['▁over', 'bur', 'den']	1-split	['forbid']	['over', '##bu', '##rden']	0-split
discontinue	v	stop	v	1.0	1-split	3.11	5.52	['disco', '##nti', '##nu', '##e']	['stop']	0-split	['▁discontinue']	['▁stop']	1-split	['disco', '##nti', '##nu', '##e']	['stop']	0-split
constrain	v	tie	v	0.8571428571428571	1-split	2.82	4.51	['con', '##stra', '##in']	['tie']	1-split	['▁cons', 'train']	['▁tie']	1-split	['con', '##stra', '##in']	['tie']	0-split
deliver	v	rasp	v	0.8	1-split	4.55	2.4	['deliver']	['ras', '##p']	0-split	['▁deliver']	['▁rasp']	1-split	['deliver']	['ras', '##p']	0-split
circulate	v	spread	v	1.0	1-split	3.17	4.81	['ci', '##rc', '##ulate']	['spread']	0-split	['▁circulate']	['▁spread']	1-split	['ci', '##rc', '##ulate']	['spread']	0-split
